municipality_name,date,temp_mean_c,temp_min_c,temp_max_c,humidity_mean_pct,rainfall_sum_mm
Nabunturan,2024-02-13,26.50,23.10,31.00,74.00,0.90
Nabunturan,2024-02-14,26.70,23.50,31.50,73.00,0.20
Nabunturan,2024-02-15,26.30,21.10,32.80,76.00,0.30
Nabunturan,2024-02-16,26.10,22.70,30.00,83.00,2.30
Nabunturan,2024-02-17,26.40,23.00,31.40,79.00,0.20
Nabunturan,2024-02-18,27.00,24.10,31.50,79.00,0.20
Nabunturan,2024-02-19,26.30,22.00,31.60,79.00,0.30
Nabunturan,2024-02-20,26.40,22.40,32.90,75.00,0.00
Nabunturan,2024-02-21,25.40,20.50,31.00,82.00,1.40
Nabunturan,2024-02-22,26.10,23.50,29.80,86.00,2.20
Nabunturan,2024-02-23,25.90,23.50,29.50,88.00,4.60
Nabunturan,2024-02-24,26.70,23.20,31.80,80.00,0.10
Nabunturan,2024-02-25,26.30,20.50,31.90,78.00,0.90
Nabunturan,2024-02-26,26.00,22.90,30.10,79.00,1.00
Nabunturan,2024-02-27,25.80,23.60,29.90,79.00,4.80
Nabunturan,2024-02-28,24.80,23.30,27.40,85.00,5.40
Nabunturan,2024-02-29,26.00,23.60,29.80,84.00,3.30
Nabunturan,2024-03-01,26.90,24.00,31.10,79.00,1.00
Nabunturan,2024-03-02,26.50,23.00,31.00,77.00,0.50
Nabunturan,2024-03-03,25.90,21.80,31.70,77.00,0.00
Nabunturan,2024-03-04,26.10,21.40,31.70,76.00,0.00
Nabunturan,2024-03-05,26.70,22.30,31.70,79.00,0.60
Nabunturan,2024-03-06,27.20,22.60,33.20,79.00,0.50
Nabunturan,2024-03-07,26.40,22.10,32.20,76.00,0.00
Nabunturan,2024-03-08,25.70,20.40,31.40,79.00,0.80
Nabunturan,2024-03-09,26.80,22.60,32.30,75.00,0.00
Nabunturan,2024-03-10,26.50,21.60,32.30,73.00,0.20
Nabunturan,2024-03-11,26.20,21.00,32.50,74.00,0.00
Nabunturan,2024-03-12,26.60,23.90,30.80,83.00,5.30
Nabunturan,2024-03-13,26.80,23.70,31.00,77.00,0.20
Nabunturan,2024-03-14,26.80,23.10,32.00,74.00,0.40
Nabunturan,2024-03-15,27.00,23.10,32.60,75.00,0.10
Nabunturan,2024-03-16,26.60,21.40,32.50,75.00,0.30
Nabunturan,2024-03-17,27.00,23.30,32.70,71.00,0.20
Nabunturan,2024-03-18,26.60,21.40,32.50,73.00,0.00
Nabunturan,2024-03-19,26.80,21.50,32.70,74.00,0.50
Nabunturan,2024-03-20,27.40,22.40,33.00,74.00,0.80
Nabunturan,2024-03-21,27.10,24.10,31.90,76.00,1.30
Nabunturan,2024-03-22,27.70,24.50,33.20,68.00,0.20
Nabunturan,2024-03-23,27.60,22.50,33.60,68.00,0.00
Nabunturan,2024-03-24,27.60,24.00,33.00,71.00,0.00
Nabunturan,2024-03-25,28.10,23.80,33.90,75.00,1.00
Nabunturan,2024-03-26,28.40,24.60,34.50,78.00,1.10
Nabunturan,2024-03-27,28.50,23.60,34.70,74.00,0.90
Nabunturan,2024-03-28,28.10,23.90,33.20,76.00,4.00
Nabunturan,2024-03-29,27.30,24.00,31.90,77.00,1.60
Nabunturan,2024-03-30,28.10,22.80,34.80,72.00,0.30
Nabunturan,2024-03-31,28.10,24.00,34.30,71.00,0.10
Nabunturan,2024-04-01,28.00,22.10,35.20,68.00,0.00
Nabunturan,2024-04-02,27.90,22.80,34.50,71.00,0.10
Nabunturan,2024-04-03,28.50,21.80,35.40,69.00,0.00
Nabunturan,2024-04-04,28.60,24.20,34.70,70.00,0.00
Nabunturan,2024-04-05,29.10,25.00,34.20,67.00,0.00
Nabunturan,2024-04-06,28.20,25.10,32.00,72.00,10.50
Nabunturan,2024-04-07,28.20,23.60,34.20,71.00,0.00
Nabunturan,2024-04-08,26.10,20.30,32.10,80.00,4.90
Nabunturan,2024-04-09,27.80,22.20,35.00,72.00,0.00
Nabunturan,2024-04-10,28.00,23.90,33.60,72.00,1.10
Nabunturan,2024-04-11,28.10,22.60,34.90,72.00,0.20
Nabunturan,2024-04-12,28.40,22.30,35.50,71.00,0.00
Nabunturan,2024-04-13,28.30,22.90,35.10,71.00,0.30
Nabunturan,2024-04-14,28.50,22.20,36.10,70.00,0.00
Nabunturan,2024-04-15,29.20,23.80,36.40,69.00,0.10
Nabunturan,2024-04-16,29.50,24.30,35.30,68.00,0.20
Nabunturan,2024-04-17,29.60,24.90,36.00,66.00,0.20
Nabunturan,2024-04-18,29.70,23.80,37.30,65.00,0.10
Nabunturan,2024-04-19,29.10,24.20,36.00,67.00,0.20
Nabunturan,2024-04-20,28.80,22.00,36.00,65.00,0.00
Nabunturan,2024-04-21,28.20,26.10,32.70,77.00,3.40
Nabunturan,2024-04-22,29.80,25.00,36.80,71.00,0.90
Nabunturan,2024-04-23,29.30,25.20,35.80,71.00,0.20
Nabunturan,2024-04-24,29.70,25.50,36.30,71.00,1.00
Nabunturan,2024-04-25,30.10,23.60,37.50,66.00,0.00
Nabunturan,2024-04-26,29.40,25.50,36.10,75.00,4.30
Nabunturan,2024-04-27,27.80,25.40,34.00,82.00,14.00
Nabunturan,2024-04-28,28.90,24.50,36.00,72.00,0.00
Nabunturan,2024-04-29,28.50,25.10,33.40,74.00,1.70
Nabunturan,2024-04-30,26.70,24.60,31.90,85.00,4.30
Nabunturan,2024-05-01,28.00,23.90,34.60,79.00,1.40
Nabunturan,2024-05-02,28.80,23.70,35.20,72.00,0.00
Nabunturan,2024-05-03,28.10,22.00,34.60,70.00,0.00
Nabunturan,2024-05-04,28.10,25.10,33.50,76.00,0.40
Nabunturan,2024-05-05,29.20,24.50,35.40,70.00,0.00
Nabunturan,2024-05-06,29.10,24.80,34.50,72.00,0.30
Nabunturan,2024-05-07,28.80,23.60,34.60,70.00,0.90
Nabunturan,2024-05-08,28.60,23.50,35.20,73.00,0.50
Nabunturan,2024-05-09,27.50,22.90,35.20,80.00,11.40
Nabunturan,2024-05-10,28.30,24.50,34.00,78.00,1.40
Nabunturan,2024-05-11,28.90,24.50,36.20,76.00,1.20
Nabunturan,2024-05-12,27.40,24.80,31.60,84.00,1.40
Nabunturan,2024-05-13,28.70,24.50,35.70,79.00,1.10
Nabunturan,2024-05-14,29.30,23.90,35.80,73.00,0.30
Nabunturan,2024-05-15,28.90,23.70,35.70,73.00,0.70
Nabunturan,2024-05-16,28.80,23.80,35.90,73.00,0.80
Nabunturan,2024-05-17,29.50,23.90,36.70,69.00,0.20
Nabunturan,2024-05-18,30.40,24.80,37.20,64.00,0.10
Nabunturan,2024-05-19,29.90,24.20,36.50,69.00,0.60
Nabunturan,2024-05-20,29.10,24.90,34.60,73.00,1.50
Nabunturan,2024-05-21,28.10,25.40,32.80,80.00,7.10
Nabunturan,2024-05-22,29.00,24.80,35.80,71.00,0.50
Nabunturan,2024-05-23,29.00,24.40,37.00,75.00,5.50
Nabunturan,2024-05-24,28.10,25.60,33.30,81.00,5.60
Nabunturan,2024-05-25,29.40,25.20,34.70,77.00,1.70
Nabunturan,2024-05-26,27.60,25.00,33.50,86.00,19.60
Nabunturan,2024-05-27,27.70,23.90,32.90,84.00,2.70
Nabunturan,2024-05-28,28.30,25.00,34.20,81.00,2.50
Nabunturan,2024-05-29,28.30,24.20,35.00,81.00,0.80
Nabunturan,2024-05-30,27.90,24.80,33.30,82.00,5.70
Nabunturan,2024-05-31,28.60,24.80,35.30,80.00,1.70
Nabunturan,2024-06-01,28.70,25.40,35.20,79.00,4.00
Nabunturan,2024-06-02,28.00,24.30,33.80,81.00,1.50
Nabunturan,2024-06-03,28.20,24.00,34.40,79.00,11.80
Nabunturan,2024-06-04,27.60,23.30,32.30,81.00,16.30
Nabunturan,2024-06-05,28.30,25.50,34.80,80.00,10.20
Nabunturan,2024-06-06,27.50,24.50,33.20,83.00,11.40
Nabunturan,2024-06-07,26.90,23.60,32.40,84.00,21.20
Nabunturan,2024-06-08,26.90,23.20,33.00,84.00,12.40
Nabunturan,2024-06-09,27.70,24.50,33.80,82.00,9.00
Nabunturan,2024-06-10,26.60,23.50,29.80,85.00,1.50
Nabunturan,2024-06-11,27.50,24.30,33.60,82.00,8.80
Nabunturan,2024-06-12,27.30,23.40,34.00,81.00,3.20
Nabunturan,2024-06-13,26.20,24.50,28.40,88.00,10.90
Nabunturan,2024-06-14,27.60,24.00,33.20,80.00,7.60
Nabunturan,2024-06-15,26.90,23.90,33.40,82.00,16.40
Nabunturan,2024-06-16,26.50,23.50,32.50,85.00,9.80
Nabunturan,2024-06-17,26.70,23.40,32.00,86.00,14.90
Nabunturan,2024-06-18,27.40,24.50,32.70,82.00,3.30
Nabunturan,2024-06-19,25.70,23.80,29.00,89.00,8.80
Nabunturan,2024-06-20,25.30,23.90,27.00,93.00,11.50
Nabunturan,2024-06-21,27.10,23.50,31.40,85.00,3.90
Nabunturan,2024-06-22,26.40,24.20,30.20,87.00,2.20
Nabunturan,2024-06-23,26.60,23.80,32.50,84.00,3.60
Nabunturan,2024-06-24,26.30,23.50,31.10,87.00,16.20
Nabunturan,2024-06-25,26.80,23.60,32.30,85.00,7.60
Nabunturan,2024-06-26,25.20,23.90,27.40,91.00,18.70
Nabunturan,2024-06-27,26.20,22.80,31.80,87.00,12.60
Nabunturan,2024-06-28,27.30,23.90,31.10,84.00,0.80
Nabunturan,2024-06-29,27.70,24.50,32.80,83.00,1.20
Nabunturan,2024-06-30,26.50,24.20,30.40,87.00,17.40
Nabunturan,2024-07-01,26.20,24.10,30.90,89.00,21.50
Nabunturan,2024-07-02,26.10,23.60,31.20,88.00,13.10
Nabunturan,2024-07-03,26.70,23.60,31.50,85.00,4.20
Nabunturan,2024-07-04,25.40,22.50,30.60,89.00,20.50
Nabunturan,2024-07-05,26.00,22.30,30.50,86.00,3.20
Nabunturan,2024-07-06,26.70,23.40,31.20,85.00,4.70
Nabunturan,2024-07-07,26.90,23.00,32.00,83.00,4.00
Nabunturan,2024-07-08,26.00,24.00,29.00,88.00,9.20
Nabunturan,2024-07-09,26.50,23.00,31.40,85.00,8.00
Nabunturan,2024-07-10,26.70,23.90,31.70,85.00,9.40
Nabunturan,2024-07-11,25.80,23.10,31.00,88.00,16.10
Nabunturan,2024-07-12,25.50,23.00,29.50,89.00,20.40
Nabunturan,2024-07-13,25.90,23.10,30.80,88.00,16.90
Nabunturan,2024-07-14,25.40,23.40,27.90,89.00,11.70
Nabunturan,2024-07-15,25.20,23.60,28.00,92.00,27.00
Nabunturan,2024-07-16,25.20,23.10,29.50,90.00,48.30
Nabunturan,2024-07-17,26.10,22.90,29.70,88.00,2.10
Nabunturan,2024-07-18,26.30,24.00,29.50,87.00,2.90
Nabunturan,2024-07-19,26.30,23.40,30.20,86.00,4.10
Nabunturan,2024-07-20,27.30,23.60,31.20,82.00,0.10
Nabunturan,2024-07-21,27.40,24.10,32.20,83.00,3.40
Nabunturan,2024-07-22,27.30,24.20,30.10,82.00,0.10
Nabunturan,2024-07-23,28.60,25.50,32.40,74.00,0.00
Nabunturan,2024-07-24,28.40,24.50,32.60,76.00,0.50
Nabunturan,2024-07-25,28.10,24.60,32.20,80.00,0.00
Nabunturan,2024-07-26,27.70,24.80,33.20,84.00,14.80
Nabunturan,2024-07-27,25.80,23.80,28.80,90.00,10.10
Nabunturan,2024-07-28,26.60,23.50,31.70,85.00,1.40
Nabunturan,2024-07-29,26.10,23.00,31.70,88.00,26.90
Nabunturan,2024-07-30,26.40,22.40,31.60,86.00,7.60
Nabunturan,2024-07-31,27.00,24.20,31.20,85.00,10.60
Nabunturan,2024-08-01,26.60,23.80,31.60,87.00,9.70
Nabunturan,2024-08-02,26.90,22.80,32.30,83.00,1.40
Nabunturan,2024-08-03,27.30,23.40,32.70,81.00,0.30
Nabunturan,2024-08-04,27.60,22.80,32.80,79.00,0.40
Nabunturan,2024-08-05,27.80,23.90,32.20,78.00,0.00
Nabunturan,2024-08-06,27.80,23.80,32.30,81.00,1.20
Nabunturan,2024-08-07,27.80,24.40,32.30,82.00,1.50
Nabunturan,2024-08-08,26.90,24.40,31.80,85.00,8.40
Nabunturan,2024-08-09,26.00,23.50,31.40,89.00,18.70
Nabunturan,2024-08-10,27.70,23.00,33.10,80.00,0.20
Nabunturan,2024-08-11,27.40,23.90,32.30,83.00,1.60
Nabunturan,2024-08-12,27.30,24.00,32.80,85.00,5.60
Nabunturan,2024-08-13,26.50,23.30,31.80,87.00,8.30
Nabunturan,2024-08-14,27.00,22.90,32.40,84.00,0.80
Nabunturan,2024-08-15,27.30,24.00,32.50,84.00,4.20
Nabunturan,2024-08-16,26.70,23.90,31.50,86.00,6.60
Nabunturan,2024-08-17,26.80,24.30,31.50,86.00,2.10
Nabunturan,2024-08-18,26.90,23.10,32.80,84.00,3.10
Nabunturan,2024-08-19,27.20,23.80,32.00,84.00,3.30
Nabunturan,2024-08-20,26.50,23.50,30.50,86.00,26.10
Nabunturan,2024-08-21,27.10,24.00,31.20,85.00,11.80
Nabunturan,2024-08-22,26.50,23.30,31.00,87.00,12.00
Nabunturan,2024-08-23,27.30,23.70,32.20,83.00,8.10
Nabunturan,2024-08-24,25.60,23.00,28.20,90.00,3.80
Nabunturan,2024-08-25,27.10,23.00,32.70,85.00,6.50
Nabunturan,2024-08-26,27.60,23.80,32.50,83.00,0.80
Nabunturan,2024-08-27,26.90,23.90,32.90,87.00,5.10
Nabunturan,2024-08-28,27.60,23.50,33.20,82.00,2.70
Nabunturan,2024-08-29,25.60,23.50,27.40,90.00,10.30
Nabunturan,2024-08-30,26.50,23.80,31.90,86.00,22.80
Nabunturan,2024-08-31,25.50,24.10,27.00,90.00,6.70
Nabunturan,2024-09-01,27.10,23.80,31.10,82.00,0.30
Nabunturan,2024-09-02,27.90,23.70,32.50,77.00,0.00
Nabunturan,2024-09-03,28.10,24.10,33.20,80.00,0.00
Nabunturan,2024-09-04,28.10,24.10,33.60,80.00,3.30
Nabunturan,2024-09-05,27.50,23.40,33.90,83.00,6.00
Nabunturan,2024-09-06,27.20,23.70,32.30,87.00,11.30
Nabunturan,2024-09-07,28.10,25.00,32.90,83.00,8.40
Nabunturan,2024-09-08,27.50,24.50,32.80,82.00,3.40
Nabunturan,2024-09-09,27.10,24.10,33.10,85.00,22.60
Nabunturan,2024-09-10,26.40,23.00,31.60,87.00,12.10
Nabunturan,2024-09-11,27.10,23.50,31.40,87.00,11.60
Nabunturan,2024-09-12,27.00,25.20,29.10,81.00,2.20
Nabunturan,2024-09-13,27.30,23.60,31.10,78.00,0.80
Nabunturan,2024-09-14,28.30,26.00,31.70,70.00,0.30
Nabunturan,2024-09-15,27.80,24.60,31.00,72.00,0.40
Nabunturan,2024-09-16,28.10,24.60,31.80,74.00,0.10
Nabunturan,2024-09-17,28.60,25.00,32.60,72.00,0.10
Nabunturan,2024-09-18,28.60,24.80,33.00,72.00,0.20
Nabunturan,2024-09-19,27.50,24.80,31.30,82.00,1.30
Nabunturan,2024-09-20,27.30,24.90,32.70,86.00,12.90
Nabunturan,2024-09-21,26.90,23.80,31.50,85.00,3.80
Nabunturan,2024-09-22,26.50,24.10,30.60,85.00,1.50
Nabunturan,2024-09-23,26.70,23.80,30.10,85.00,1.00
Nabunturan,2024-09-24,25.60,23.10,30.20,90.00,13.90
Nabunturan,2024-09-25,26.60,23.20,31.60,85.00,2.40
Nabunturan,2024-09-26,26.70,22.50,32.80,85.00,8.20
Nabunturan,2024-09-27,26.80,23.30,33.50,84.00,9.40
Nabunturan,2024-09-28,27.80,23.60,33.00,79.00,0.10
Nabunturan,2024-09-29,28.10,24.30,32.80,79.00,1.50
Nabunturan,2024-09-30,26.80,24.30,32.00,85.00,26.70
Nabunturan,2024-10-01,26.10,23.50,31.10,86.00,17.50
Nabunturan,2024-10-02,27.10,23.80,32.70,83.00,0.90
Nabunturan,2024-10-03,26.00,22.80,29.00,87.00,1.10
Nabunturan,2024-10-04,27.60,23.70,33.20,80.00,0.50
Nabunturan,2024-10-05,27.50,23.00,33.20,80.00,0.50
Nabunturan,2024-10-06,28.00,24.10,33.50,78.00,0.00
Nabunturan,2024-10-07,28.50,24.50,33.50,76.00,0.20
Nabunturan,2024-10-08,28.00,23.90,33.20,79.00,1.20
Nabunturan,2024-10-09,27.70,24.30,33.50,80.00,3.00
Nabunturan,2024-10-10,27.80,23.60,33.80,80.00,0.30
Nabunturan,2024-10-11,27.40,24.30,33.50,81.00,11.20
Nabunturan,2024-10-12,26.30,23.40,31.70,87.00,12.10
Nabunturan,2024-10-13,27.50,23.80,32.20,82.00,1.70
Nabunturan,2024-10-14,27.00,23.50,31.90,83.00,9.60
Nabunturan,2024-10-15,25.90,22.80,32.50,88.00,10.40
Nabunturan,2024-10-16,26.50,23.20,32.10,85.00,10.00
Nabunturan,2024-10-17,27.10,24.10,32.10,84.00,0.50
Nabunturan,2024-10-18,27.40,23.50,32.60,82.00,2.70
Nabunturan,2024-10-19,27.30,23.70,33.20,83.00,5.50
Nabunturan,2024-10-20,27.10,24.20,33.30,84.00,18.80
Nabunturan,2024-10-21,27.60,24.10,31.60,77.00,1.00
Nabunturan,2024-10-22,28.00,25.80,30.50,69.00,0.00
Nabunturan,2024-10-23,28.70,24.50,32.50,69.00,0.60
Nabunturan,2024-10-24,28.50,23.50,33.20,73.00,0.00
Nabunturan,2024-10-25,28.50,24.20,33.70,74.00,1.00
Nabunturan,2024-10-26,27.20,25.20,30.40,82.00,2.10
Nabunturan,2024-10-27,27.60,23.70,31.50,72.00,0.00
Nabunturan,2024-10-28,28.50,24.50,33.30,71.00,0.10
Nabunturan,2024-10-29,28.50,24.10,33.70,69.00,0.00
Nabunturan,2024-10-30,27.40,22.60,34.50,80.00,15.40
Nabunturan,2024-10-31,27.20,23.90,34.30,82.00,13.00
Nabunturan,2024-11-01,27.00,23.50,33.00,80.00,6.70
Nabunturan,2024-11-02,26.50,22.60,32.00,83.00,4.40
Nabunturan,2024-11-03,26.50,22.80,32.20,85.00,4.60
Nabunturan,2024-11-04,25.90,22.90,31.70,87.00,17.20
Nabunturan,2024-11-05,26.00,22.60,30.00,84.00,1.60
Nabunturan,2024-11-06,27.00,23.50,33.20,83.00,4.80
Nabunturan,2024-11-07,26.70,24.20,31.50,85.00,6.30
Nabunturan,2024-11-08,27.50,23.20,33.00,81.00,2.50
Nabunturan,2024-11-09,27.30,22.40,33.30,80.00,3.20
Nabunturan,2024-11-10,27.30,23.40,33.40,82.00,0.80
Nabunturan,2024-11-11,27.40,24.40,33.00,83.00,9.60
Nabunturan,2024-11-12,26.80,23.60,33.20,83.00,2.90
Nabunturan,2024-11-13,27.80,23.10,34.30,78.00,1.70
Nabunturan,2024-11-14,28.50,22.50,36.00,73.00,0.10
Nabunturan,2024-11-15,27.80,23.60,35.30,79.00,2.10
Nabunturan,2024-11-16,27.90,23.80,34.90,80.00,2.40
Nabunturan,2024-11-17,28.10,23.00,35.80,76.00,1.40
Nabunturan,2024-11-18,27.70,23.80,33.90,78.00,1.70
Nabunturan,2024-11-19,27.40,24.00,33.00,79.00,0.60
Nabunturan,2024-11-20,28.20,24.00,33.80,72.00,0.40
Nabunturan,2024-11-21,28.90,23.50,35.80,69.00,0.00
Nabunturan,2024-11-22,27.60,24.30,34.50,79.00,5.60
Nabunturan,2024-11-23,26.20,23.60,31.10,86.00,2.30
Nabunturan,2024-11-24,26.10,24.00,30.20,88.00,38.60
Nabunturan,2024-11-25,26.40,23.80,30.50,86.00,2.40
Nabunturan,2024-11-26,27.30,23.50,33.00,80.00,2.30
Nabunturan,2024-11-27,26.30,23.60,30.40,87.00,5.00
Nabunturan,2024-11-28,25.70,23.80,29.30,91.00,11.00
Nabunturan,2024-11-29,25.70,24.20,28.60,91.00,19.20
Nabunturan,2024-11-30,25.80,23.40,30.50,89.00,25.40
Nabunturan,2024-12-01,25.60,24.10,28.80,93.00,19.40
Nabunturan,2024-12-02,26.40,23.70,31.50,88.00,9.50
Nabunturan,2024-12-03,26.70,23.80,30.50,87.00,0.50
Nabunturan,2024-12-04,26.80,23.10,32.00,82.00,0.10
Nabunturan,2024-12-05,27.00,22.20,32.20,80.00,0.10
Nabunturan,2024-12-06,27.40,23.50,32.30,81.00,0.30
Nabunturan,2024-12-07,26.00,24.00,29.40,90.00,7.80
Nabunturan,2024-12-08,25.20,23.80,27.50,93.00,18.30
Nabunturan,2024-12-09,26.00,24.10,29.60,92.00,24.90
Nabunturan,2024-12-10,25.90,24.50,28.50,93.00,24.20
Nabunturan,2024-12-11,25.80,23.50,30.20,89.00,15.70
Nabunturan,2024-12-12,25.50,23.70,27.40,93.00,5.50
Nabunturan,2024-12-13,26.00,22.90,30.50,88.00,0.60
Nabunturan,2024-12-14,25.80,22.80,30.40,86.00,11.00
Nabunturan,2024-12-15,25.40,22.20,29.20,86.00,1.80
Nabunturan,2024-12-16,24.80,23.40,27.50,92.00,28.40
Nabunturan,2024-12-17,24.20,23.10,26.10,95.00,11.70
Nabunturan,2024-12-18,25.50,23.00,29.10,90.00,11.10
Nabunturan,2024-12-19,25.70,23.10,29.20,92.00,7.90
Nabunturan,2024-12-20,25.80,23.90,30.20,92.00,19.20
Nabunturan,2024-12-21,26.10,23.90,29.80,90.00,1.50
Nabunturan,2024-12-22,26.10,23.90,29.80,91.00,24.50
Nabunturan,2024-12-23,26.30,23.50,31.20,89.00,8.20
Nabunturan,2024-12-24,26.00,24.30,28.50,91.00,6.20
Nabunturan,2024-12-25,25.40,23.90,27.90,93.00,14.80
Nabunturan,2024-12-26,25.30,23.80,27.90,92.00,4.40
Nabunturan,2024-12-27,24.80,23.40,26.80,95.00,14.50
Nabunturan,2024-12-28,25.70,23.50,29.70,91.00,7.80
Nabunturan,2024-12-29,26.10,23.30,30.70,89.00,23.00
Nabunturan,2024-12-30,25.80,23.50,29.60,91.00,16.00
Nabunturan,2024-12-31,25.80,24.00,28.60,91.00,7.70
Nabunturan,2025-01-01,25.70,23.30,28.10,89.00,1.90
Nabunturan,2025-01-02,25.70,23.50,30.30,90.00,5.20
Nabunturan,2025-01-03,25.90,22.60,29.50,89.00,1.80
Nabunturan,2025-01-04,25.70,23.70,30.20,90.00,6.30
Nabunturan,2025-01-05,25.30,22.80,29.20,91.00,10.60
Nabunturan,2025-01-06,26.00,23.00,30.10,86.00,2.20
Nabunturan,2025-01-07,25.70,23.20,30.20,90.00,7.70
Nabunturan,2025-01-08,25.90,23.50,30.00,89.00,5.20
Nabunturan,2025-01-09,25.10,23.10,28.00,93.00,21.80
Nabunturan,2025-01-10,25.00,22.80,29.00,92.00,17.50
Nabunturan,2025-01-11,25.70,22.90,30.00,87.00,0.60
Nabunturan,2025-01-12,25.30,23.10,29.10,89.00,3.70
Nabunturan,2025-01-13,26.10,23.20,30.50,85.00,0.90
Nabunturan,2025-01-14,26.00,23.10,30.40,85.00,2.60
Nabunturan,2025-01-15,25.10,23.10,27.80,89.00,4.10
Nabunturan,2025-01-16,26.30,23.60,30.10,86.00,1.60
Nabunturan,2025-01-17,26.70,23.50,31.90,81.00,0.10
Nabunturan,2025-01-18,25.90,21.50,31.20,80.00,0.00
Nabunturan,2025-01-19,25.80,23.10,28.90,84.00,5.70
Nabunturan,2025-01-20,25.60,23.50,29.20,91.00,9.00
Nabunturan,2025-01-21,25.80,23.00,30.20,89.00,19.00
Nabunturan,2025-01-22,26.60,23.50,31.30,85.00,0.60
Nabunturan,2025-01-23,25.70,23.40,30.60,89.00,17.60
Nabunturan,2025-01-24,26.40,23.40,30.40,88.00,3.10
Nabunturan,2025-01-25,25.90,23.90,29.40,88.00,4.80
Nabunturan,2025-01-26,25.60,23.00,29.00,88.00,1.00
Nabunturan,2025-01-27,25.20,22.90,29.00,90.00,14.70
Nabunturan,2025-01-28,26.10,23.00,30.50,83.00,0.60
Nabunturan,2025-01-29,24.70,23.60,27.00,92.00,8.90
Nabunturan,2025-01-30,25.80,22.80,30.60,86.00,0.60
Nabunturan,2025-01-31,26.40,22.60,31.50,81.00,0.50
Nabunturan,2025-02-01,25.50,21.90,30.00,87.00,21.00
Nabunturan,2025-02-02,25.50,23.50,28.60,90.00,3.90
Nabunturan,2025-02-03,25.80,22.80,30.00,84.00,0.30
Nabunturan,2025-02-04,25.80,23.70,29.60,84.00,4.90
Nabunturan,2025-02-05,24.70,23.40,26.10,92.00,16.10
Nabunturan,2025-02-06,24.70,23.00,27.50,92.00,12.40
Nabunturan,2025-02-07,25.10,23.40,28.00,92.00,7.90
Nabunturan,2025-02-08,25.80,23.30,29.40,89.00,1.20
Nabunturan,2025-02-09,25.80,22.80,30.10,88.00,11.80
Nabunturan,2025-02-10,24.90,23.20,27.80,92.00,7.80
Nabunturan,2025-02-11,26.20,23.50,30.40,84.00,0.10
Nabunturan,2025-02-12,24.80,23.50,26.60,92.00,10.50
Nabunturan,2025-02-13,25.00,23.10,28.40,91.00,19.70
Nabunturan,2025-02-14,25.40,23.00,28.10,90.00,2.70
Nabunturan,2025-02-15,26.00,23.60,30.70,89.00,5.70
Nabunturan,2025-02-16,24.90,22.00,29.00,93.00,3.70
Nabunturan,2025-02-17,24.90,22.20,29.70,92.00,22.50
Nabunturan,2025-02-18,25.40,22.40,30.10,87.00,8.80
Nabunturan,2025-02-19,25.10,22.60,28.60,88.00,14.00
Nabunturan,2025-02-20,25.50,22.80,30.60,88.00,8.00
Nabunturan,2025-02-21,24.30,22.50,27.00,93.00,7.10
Nabunturan,2025-02-22,25.60,22.50,31.20,85.00,1.10
Nabunturan,2025-02-23,25.50,20.60,30.40,83.00,2.70
Nabunturan,2025-02-24,25.30,22.10,29.20,86.00,17.00
Nabunturan,2025-02-25,24.50,22.40,27.90,90.00,24.40
Nabunturan,2025-02-26,25.50,21.90,29.60,86.00,3.50
Nabunturan,2025-02-27,24.60,22.10,27.50,89.00,9.40
Nabunturan,2025-02-28,24.70,22.60,27.40,91.00,9.40
Nabunturan,2025-03-01,26.00,22.80,31.00,88.00,6.00
Nabunturan,2025-03-02,26.50,23.00,31.90,82.00,0.20
Nabunturan,2025-03-03,25.80,23.70,29.50,89.00,4.90
Nabunturan,2025-03-04,25.40,23.80,28.50,94.00,20.20
Nabunturan,2025-03-05,25.30,23.50,29.00,91.00,16.70
Nabunturan,2025-03-06,25.20,22.40,28.70,92.00,4.20
Nabunturan,2025-03-07,26.10,23.00,30.20,89.00,8.70
Nabunturan,2025-03-08,26.70,23.00,32.30,80.00,0.20
Nabunturan,2025-03-09,26.30,23.40,30.50,84.00,1.60
Nabunturan,2025-03-10,25.80,23.00,29.70,88.00,2.10
Nabunturan,2025-03-11,26.60,22.90,32.00,81.00,2.10
Nabunturan,2025-03-12,26.50,22.20,32.20,81.00,0.00
Nabunturan,2025-03-13,26.50,22.40,31.90,80.00,0.00
Nabunturan,2025-03-14,26.70,22.90,31.20,83.00,0.40
Nabunturan,2025-03-15,27.10,24.30,31.50,85.00,4.60
Nabunturan,2025-03-16,25.90,24.30,29.20,90.00,12.60
Nabunturan,2025-03-17,25.70,23.20,28.80,90.00,21.00
Nabunturan,2025-03-18,26.20,23.00,30.50,86.00,1.30
Nabunturan,2025-03-19,26.30,23.90,30.50,88.00,14.60
Nabunturan,2025-03-20,27.20,24.10,32.80,82.00,0.30
Nabunturan,2025-03-21,26.00,23.60,29.00,88.00,5.80
Nabunturan,2025-03-22,27.00,24.00,31.80,81.00,4.00
Nabunturan,2025-03-23,25.80,23.40,28.40,88.00,3.60
Nabunturan,2025-03-24,26.20,23.50,29.80,89.00,6.40
Nabunturan,2025-03-25,26.00,22.30,31.00,87.00,0.60
Nabunturan,2025-03-26,25.90,23.20,31.00,89.00,5.90
Nabunturan,2025-03-27,26.30,23.60,30.90,86.00,1.90
Nabunturan,2025-03-28,26.20,23.20,30.90,88.00,10.00
